,Reason,External Doc No.,Posting Date,Doc Type,Customer No.,Amount,UserID,Open,Ali_Amount,Ali_Type
327,Empty,1168060096847995826	,2020-08-09,Invoice,SUD0128,699.5,,False,,
328,Empty,1168124579395509533	,2020-08-09,Invoice,SUD0128,634.5,,False,,
329,Empty,1168145761706275426	,2020-08-08,Invoice,SUD0128,699.5,,False,,
330,Empty,1168248675164856180	,2020-08-08,Invoice,SUD0128,643.1,,False,,
331,Empty,1168265025470327185	,2020-08-08,Invoice,SUD0128,312.31,,False,,
332,Empty,1168296579692654412	,2020-08-09,Invoice,SUD0128,699.5,,False,,
333,Empty,1168336768962591236	,2020-08-09,Invoice,SUD0128,820.1,,False,,
334,Empty,1168341090303046090	,2020-08-08,Invoice,SUD0128,194.5,,False,,
335,Empty,1168344099144307940	,2020-08-08,Invoice,SUD0128,555.0,,False,,
336,Empty,1168358083003625460	,2020-08-09,Invoice,SUD0128,0.0,,False,,
337,Empty,1168362625392807977	,2020-08-08,Invoice,SUD0128,566.66,,False,,
338,Empty,1168369731103519156	,2020-08-08,Invoice,SUD0128,689.0,,False,,
339,Empty,1168393186203706793	,2020-08-08,Invoice,SUD0128,879.0,,False,,
340,Empty,1168438144070398665	,2020-08-09,Invoice,SUD0128,699.5,,False,,
341,Empty,1168452289109126570	,2020-08-08,Invoice,SUD0128,699.5,,False,,
342,Empty,1168490464234753870	,2020-08-09,Invoice,SUD0128,575.0,,False,,
343,Empty,1168502401653920224	,2020-08-08,Invoice,SUD0128,639.0,,False,,
344,Empty,1168505602728673831	,2020-08-08,Invoice,SUD0128,261.0,,False,,
345,Empty,1168512064061726387	,2020-08-09,Invoice,SUD0128,659.0,,False,,
346,Empty,1168516706415773865	,2020-08-08,Invoice,SUD0128,158.06,,False,,
347,Empty,1168527874294452486	,2020-08-08,Invoice,SUD0128,651.59,,False,,
348,Empty,1168533665027592287	,2020-08-08,Invoice,SUD0128,699.5,,False,,
349,Empty,1168548707399598358	,2020-08-09,Invoice,SUD0128,555.0,,False,,
350,Empty,1168618464106519587	,2020-08-09,Invoice,SUD0128,699.5,,False,,
351,Empty,1168645920040361379	,2020-08-09,Invoice,SUD0128,659.0,,False,,
352,Empty,1168646882284770447	,2020-08-09,Invoice,SUD0128,0.0,,False,,
353,Empty,1168647680419957482	,2020-08-09,Invoice,SUD0128,1080.0,,False,,
354,Empty,1168649378478829985	,2020-08-08,Invoice,SUD0128,699.5,,False,,
355,Empty,1168659139682466770	,2020-08-08,Invoice,SUD0128,633.55,,False,,
356,Empty,1168675107974645389	,2020-08-08,Invoice,SUD0128,280.1,,False,,
357,Empty,1168691840133353854	,2020-08-09,Invoice,SUD0128,0.0,,False,,
358,Empty,1168740320150307725	,2020-08-09,Invoice,SUD0128,865.1,,False,,
359,Empty,1168742369778028924	,2020-08-09,Invoice,SUD0128,575.0,,False,,
360,Empty,1168743265120779748	,2020-08-09,Invoice,SUD0128,0.0,,False,,
361,Empty,1168753184369538815	,2020-08-09,Invoice,SUD0128,1397.1,,False,,
362,Empty,1168759648680381525	,2020-08-09,Invoice,SUD0128,474.5,,False,,
363,Empty,1168765536940623488	,2020-08-09,Invoice,SUD0128,779.0,,False,,
364,Empty,1168804418552001133	,2020-08-09,Invoice,SUD0128,260.1,,False,,
365,Empty,1168810243234379362	,2020-08-09,Invoice,SUD0128,1651.0,,False,,
366,Empty,1168839555624152155	,2020-08-09,Invoice,SUD0128,164.5,,False,,
367,Empty,1168842368377681270	,2020-08-09,Invoice,SUD0128,659.0,,False,,
368,Empty,1168860448715413456	,2020-08-09,Invoice,SUD0128,617.29,,False,,
369,Empty,1168861440917308564	,2020-08-09,Invoice,SUD0128,1387.1,,False,,
370,Empty,1168869986885294719	,2020-08-09,Invoice,SUD0128,0.0,,False,,
371,Empty,1168877123153538885	,2020-08-09,Invoice,SUD0128,164.5,,False,,
372,Empty,1168886688625731524	,2020-08-09,Invoice,SUD0128,730.46,,False,,
373,Empty,1168898114419593888	,2020-08-09,Invoice,SUD0128,719.27,,False,,
374,Empty,1168903587351546622	,2020-08-09,Invoice,SUD0128,1539.36,,False,,
375,Empty,1168905472269708229	,2020-08-09,Invoice,SUD0128,803.0,,False,,
376,Empty,1169016803011889761	,2020-08-09,Invoice,SUD0128,820.1,,False,,
377,Empty,1169039203275566973	,2020-08-09,Invoice,SUD0128,0.0,,False,,
378,Empty,1169042274836596338	,2020-08-09,Invoice,SUD0128,281.73,,False,,
379,Empty,1169139427349740324	,2020-08-09,Invoice,SUD0128,309.5,,False,,
380,Empty,1169167171502194678	,2020-08-09,Invoice,SUD0128,699.5,,False,,
381,Empty,1169171905177680443	,2020-08-09,Invoice,SUD0128,627.96,,False,,
382,Empty,1169175265840962019	,2020-08-09,Invoice,SUD0128,354.26,,False,,
383,Empty,1169238145307856761	,2020-08-09,Invoice,SUD0128,536.29,,False,,
384,Empty,1169250339949468715	,2020-08-09,Invoice,SUD0128,1058.84,,False,,
385,Empty,1169252483501479763	,2020-08-09,Invoice,SUD0128,709.5,,False,,
386,Empty,1169345410377537062	,2020-08-09,Invoice,SUD0128,164.5,,False,,
387,Empty,1169357569802537062	,2020-08-09,Invoice,SUD0128,555.0,,False,,
388,Empty,1169368803753679881	,2020-08-09,Invoice,SUD0128,187.81,,False,,
389,Empty,1169392034146391646	,2020-08-09,Invoice,SUD0128,1722.06,,False,,
390,Empty,1169422435655111049	,2020-08-09,Invoice,SUD0128,474.5,,False,,
391,Empty,1169458018415253963	,2020-08-09,Invoice,SUD0128,889.0,,False,,
392,Empty,1169472353960429130	,2020-08-09,Invoice,SUD0128,886.79,,False,,
393,Empty,1169504609294157275	,2020-08-09,Invoice,SUD0128,1084.99,,False,,
394,Empty,1169506017625190483	,2020-08-09,Invoice,SUD0128,699.5,,False,,
395,Empty,1169540994239605224	,2020-08-09,Invoice,SUD0128,0.0,,False,,
396,Empty,1169542144918685379	,2020-08-09,Invoice,SUD0128,645.0,,False,,
397,Empty,1169543555048227140	,2020-08-10,Invoice,SUD0128,319.0,,False,,
398,Empty,1169548290992308564	,2020-08-09,Invoice,SUD0128,0.0,,False,,
399,Empty,1169557026253259514	,2020-08-09,Invoice,SUD0128,699.5,,False,,
400,Empty,1169564258098509289	,2020-08-09,Invoice,SUD0128,0.0,,False,,
401,Empty,1169574082463475275	,2020-08-09,Invoice,SUD0128,320.1,,False,,
402,Empty,1169586179914051722	,2020-08-09,Invoice,SUD0128,739.5,,False,,
403,Empty,1169592321783835708	,2020-08-09,Invoice,SUD0128,555.0,,False,,
404,Empty,1169595874006686665	,2020-08-09,Invoice,SUD0128,772.93,,False,,
405,Empty,1169597537449226864	,2020-08-09,Invoice,SUD0128,480.15,,False,,
406,Empty,1169598563271048341	,2020-08-09,Invoice,SUD0128,616.13,,False,,
407,Empty,1169602498012768954	,2020-08-09,Invoice,SUD0128,949.0,,False,,
408,Empty,1169604609746371288	,2020-08-09,Invoice,SUD0128,152.45,,False,,
409,Empty,1169608577085422826	,2020-08-09,Invoice,SUD0128,344.57,,False,,
410,Empty,1169610723984593956	,2020-08-09,Invoice,SUD0128,0.0,,False,,
411,Empty,1169641570972464629	,2020-08-09,Invoice,SUD0128,2849.0,,False,,
412,Empty,1169727489552001665	,2020-08-09,Invoice,SUD0128,0.0,,False,,
413,Empty,1169736832536981538	,2020-08-09,Invoice,SUD0128,359.0,,False,,
414,Empty,1169739395942404772	,2020-08-09,Invoice,SUD0128,699.5,,False,,
415,Empty,1169784131446540222	,2020-08-09,Invoice,SUD0128,709.5,,False,,
416,Empty,1169793283677270917	,2020-08-09,Invoice,SUD0128,1741.0,,False,,
417,Empty,1169803651285930089	,2020-08-09,Invoice,SUD0128,555.0,,False,,
418,Empty,1169861155252280036	,2020-08-09,Invoice,SUD0128,1190.0,,False,,
419,Empty,1170583585108040069	,2020-08-10,Invoice,SUD0128,0.0,,False,,
420,Empty,1171175297502689378	,2020-08-11,Invoice,SUD0128,339.0,,False,,
421,Empty,1171203233660090584	,2020-08-11,Invoice,SUD0128,339.0,,False,,
422,Empty,1171402915345086961	,2020-08-11,Invoice,SUD0128,695.0,,False,,
423,Empty,1171437024068558750	,2020-08-10,Invoice,SUD0128,949.5,,False,,
424,Empty,1172304034752835637	,2020-08-11,Invoice,SUD0128,389.0,,False,,
425,Empty,1173268131129942828	,2020-08-11,Invoice,SUD0128,1590.0,,False,,
426,Empty,1174284864225743932	,2020-08-12,Invoice,SUD0128,484.5,,False,,
427,Empty,1174286880440966649	,2020-08-12,Invoice,SUD0128,0.0,,False,,
428,Empty,1174288640892396574	,2020-08-12,Invoice,SUD0128,644.5,,False,,
429,Empty,1174289344748872085	,2020-08-12,Invoice,SUD0128,709.5,,False,,
430,Empty,1174289888820667622	,2020-08-12,Invoice,SUD0128,549.48,,False,,
431,Empty,1174292384638266947	,2020-08-12,Invoice,SUD0128,541.64,,False,,
432,Empty,1174331104009725396	,2020-08-12,Invoice,SUD0128,517.75,,False,,
433,Empty,1174334272702245970	,2020-08-12,Invoice,SUD0128,229.0,,False,,
434,Empty,1174335232663066176	,2020-08-12,Invoice,SUD0128,0.0,,False,,
435,Empty,1174354240265386191	,2020-08-12,Invoice,SUD0128,669.0,,False,,
436,Empty,1174355392577767786	,2020-08-12,Invoice,SUD0128,561.83,,False,,
437,Empty,1174356960874035079	,2020-08-12,Invoice,SUD0128,0.0,,False,,
438,PriceError,1174363744531529678	,2020-08-12,Invoice,SUD0127,1907.01,,False,1907.0,Counted Price
439,Empty,1174375168192908242	,2020-08-12,Invoice,SUD0128,1040.0,,False,,
440,Empty,1174393024715901436	,2020-08-12,Invoice,SUD0128,565.0,,False,,
441,Empty,1174407008974197354	,2020-08-12,Invoice,SUD0128,565.0,,False,,
442,Empty,1174407744057665819	,2020-08-12,Invoice,SUD0128,1134.44,,False,,
443,Empty,1174408032154545226	,2020-08-12,Invoice,SUD0128,807.0,,False,,
444,Empty,1174456544386583789	,2020-08-12,Invoice,SUD0128,975.3,,False,,
445,Empty,1174459200963138924	,2020-08-12,Invoice,SUD0128,1552.19,,False,,
446,Empty,1174517024065622728	,2020-08-12,Invoice,SUD0128,565.0,,False,,
447,Empty,1174548768461975784	,2020-08-12,Invoice,SUD0128,691.67,,False,,
448,Empty,1174650752909818534	,2020-08-12,Invoice,SUD0128,190.8,,False,,
449,Empty,1174857379257490173	,2020-08-12,Invoice,SUD0128,299.0,,False,,
450,Empty,1174971010979119550	,2020-08-12,Invoice,SUD0128,-0.0,,False,,
451,Empty,1174975138130911028	,2020-08-12,Invoice,SUD0128,565.0,,False,,
452,Empty,1174980098958005794	,2020-08-12,Invoice,SUD0128,565.0,,False,,
453,Empty,1174980770841751430	,2020-08-12,Invoice,SUD0128,565.0,,False,,
454,Empty,1174988930789745996	,2020-08-12,Invoice,SUD0128,1384.06,,False,,
455,Empty,1174991201750948417	,2020-08-12,Invoice,SUD0128,709.5,,False,,
456,Empty,1174993218634855360	,2020-08-12,Invoice,SUD0128,742.3,,False,,
457,Empty,1175003170087215452	,2020-08-12,Invoice,SUD0128,709.5,,False,,
458,Empty,1175010850245555416	,2020-08-12,Invoice,SUD0128,0.0,,False,,
459,Empty,1175011329331527231	,2020-08-12,Invoice,SUD0128,565.0,,False,,
460,Empty,1175018625829953544	,2020-08-12,Invoice,SUD0128,277.88,,False,,
461,Empty,1175025633661910685	,2020-08-12,Invoice,SUD0128,565.0,,False,,
462,Empty,1175044001565368433	,2020-08-12,Invoice,SUD0128,261.1,,False,,
463,Empty,1175046978349294585	,2020-08-12,Invoice,SUD0128,709.5,,False,,
464,Empty,1175052769799503221	,2020-08-12,Invoice,SUD0128,555.94,,False,,
465,Empty,1175076610938453663	,2020-08-12,Invoice,SUD0128,469.05,,False,,
466,Empty,1175083105817255540	,2020-08-12,Invoice,SUD0128,624.36,,False,,
467,Empty,1175093826906910178	,2020-08-12,Invoice,SUD0128,1270.0,,False,,
468,Empty,1175104768112628628	,2020-08-12,Invoice,SUD0128,710.58,,False,,
469,Empty,1175128194155621749	,2020-08-14,Invoice,SUD0128,1264.63,,False,,
470,Empty,1175133698002618743	,2020-08-12,Invoice,SUD0128,0.0,,False,,
471,Empty,1175166209821068446	,2020-08-12,Invoice,SUD0128,1040.0,,False,,
472,Empty,1175196642206004514	,2020-08-12,Invoice,SUD0128,484.5,,False,,
473,Empty,1175198753395197828	,2020-08-12,Invoice,SUD0128,709.5,,False,,
474,Empty,1175203138552929260	,2020-08-12,Invoice,SUD0128,1264.5,,False,,
475,Empty,1175212995992458691	,2020-08-12,Invoice,SUD0128,709.5,,False,,
476,Empty,1175214883582750064	,2020-08-12,Invoice,SUD0128,709.5,,False,,
477,Empty,1175217603902641821	,2020-08-12,Invoice,SUD0128,565.0,,False,,
478,Empty,1175222115358079757	,2020-08-12,Invoice,SUD0128,709.5,,False,,
479,Empty,1175223203829254934	,2020-08-12,Invoice,SUD0128,0.0,,False,,
480,Empty,1175224195662910178	,2020-08-12,Invoice,SUD0128,585.0,,False,,
481,Empty,1175267073268859538	,2020-08-12,Invoice,SUD0128,649.42,,False,,
482,Empty,1175268099246971984	,2020-08-12,Invoice,SUD0128,585.0,,False,,
483,Empty,1175274563948345293	,2020-08-12,Invoice,SUD0128,1580.0,,False,,
484,Empty,1175287299979825821	,2020-08-12,Invoice,SUD0128,1580.0,,False,,
485,Empty,1175291203549301420	,2020-08-12,Invoice,SUD0128,709.5,,False,,
486,Empty,1175295843423379432	,2020-08-12,Invoice,SUD0128,0.0,,False,,
487,Empty,1175352768659064519	,2020-08-13,Invoice,SUD0128,650.1,,False,,
488,Empty,1175372003813239758	,2020-08-12,Invoice,SUD0128,565.0,,False,,
489,Empty,1175372802293337055	,2020-08-12,Invoice,SUD0128,1397.1,,False,,
490,Empty,1175375619753091738	,2020-08-12,Invoice,SUD0128,543.46,,False,,
491,Empty,1175387203893957482	,2020-08-12,Invoice,SUD0128,0.0,,False,,
492,Empty,1175403107626430180	,2020-08-12,Invoice,SUD0128,536.67,,False,,
493,Empty,1175496867256543925	,2020-08-12,Invoice,SUD0128,565.0,,False,,
494,Empty,1175501859355757556	,2020-08-12,Invoice,SUD0128,149.0,,False,,
495,Empty,1175521761295325868	,2020-08-12,Invoice,SUD0128,0.0,,False,,
496,Empty,1175535491780692593	,2020-08-12,Invoice,SUD0128,644.5,,False,,
497,Empty,1175680034095882813	,2020-08-12,Invoice,SUD0128,484.5,,False,,
498,Empty,1175740163607957144	,2020-08-12,Invoice,SUD0128,484.5,,False,,
499,Empty,1175742177110759774	,2020-08-12,Invoice,SUD0128,0.0,,False,,
500,Empty,1175779904843844876	,2020-08-13,Invoice,SUD0128,154.5,,False,,
501,Empty,1175780290865017137	,2020-08-12,Invoice,SUD0128,0.0,,False,,
502,Empty,1175810465613265717	,2020-08-12,Invoice,SUD0128,536.45,,False,,
503,Empty,1175824384523792894	,2020-08-13,Invoice,SUD0128,709.5,,False,,
504,Empty,1175840097727163092	,2020-08-12,Invoice,SUD0128,565.0,,False,,
505,Empty,1175926019899256736	,2020-08-12,Invoice,SUD0128,484.5,,False,,
506,Empty,1175932608732327943	,2020-08-13,Invoice,SUD0128,359.0,,False,,
507,Empty,1175944736102945418	,2020-08-13,Invoice,SUD0128,802.19,,False,,
508,Empty,1176042690959713819	,2020-08-14,Invoice,SUD0128,460.0,,False,,
509,Empty,1176113536116887045	,2020-08-13,Invoice,SUD0128,359.0,,False,,
510,Empty,1176125506683736623	,2020-08-13,Invoice,SUD0128,565.0,,False,,
511,Empty,1176143297897948417	,2020-08-13,Invoice,SUD0128,359.0,,False,,
512,Empty,1176145538403331027	,2020-08-13,Invoice,SUD0128,875.1,,False,,
513,Empty,1176151680643457829	,2020-08-13,Invoice,SUD0128,-0.0,,False,,
514,Empty,1176264992759383532	,2020-08-13,Invoice,SUD0128,484.5,,False,,
515,Empty,1176272897028247016	,2020-08-13,Invoice,SUD0128,709.5,,False,,
516,Empty,1176323363040000818	,2020-08-14,Invoice,SUD0128,410.0,,False,,
517,Empty,1176354115479895883	,2020-08-13,Invoice,SUD0128,650.1,,False,,
518,Empty,1176358498752602795	,2020-08-13,Invoice,SUD0128,154.5,,False,,
519,Empty,1176397920421717725	,2020-08-13,Invoice,SUD0128,1319.1,,False,,
520,Empty,1176407392416889579	,2020-08-13,Invoice,SUD0128,343.16,,False,,
521,Empty,1176450368986822788	,2020-08-13,Invoice,SUD0128,644.5,,False,,
522,Empty,1176472675847957971	,2020-08-13,Invoice,SUD0128,709.5,,False,,
523,Empty,1176495585885943269	,2020-08-13,Invoice,SUD0128,0.0,,False,,
524,PriceError,1176569442350961949	,2020-08-13,Invoice,SUD0127,1138.0,,False,1081.1,Counted Price
525,Empty,1176578115971768968	,2020-08-13,Invoice,SUD0128,1744.81,,False,,
526,Empty,1176592674073810973	,2020-08-13,Invoice,SUD0128,484.5,,False,,
527,Empty,1176722595153371347	,2020-08-13,Invoice,SUD0128,1756.32,,False,,
528,Empty,1176722784547378033	,2020-08-13,Invoice,SUD0128,1751.0,,False,,
529,Empty,1176731394596845246	,2020-08-13,Invoice,SUD0128,111.19,,False,,
530,Empty,1176736801671338260	,2020-08-13,Invoice,SUD0128,565.0,,False,,
531,Empty,1176737313562322447	,2020-08-13,Invoice,SUD0128,709.5,,False,,
532,Empty,1176814081383939717	,2020-08-13,Invoice,SUD0128,0.0,,False,,
533,Empty,1176901666553535751	,2020-08-13,Invoice,SUD0128,0.0,,False,,
534,Empty,1176916483051414651	,2020-08-13,Invoice,SUD0128,0.0,,False,,
535,Empty,1177011841671709715	,2020-08-13,Invoice,SUD0128,270.1,,False,,
536,Empty,1177032545030871644	,2020-08-13,Invoice,SUD0128,309.0,,False,,
537,Empty,1177137952691708229	,2020-08-16,Invoice,SUD0128,565.0,,False,,
538,Empty,1177273187340312539	,2020-08-13,Invoice,SUD0128,949.0,,False,,
539,Empty,1177302178332710594	,2020-08-13,Invoice,SUD0128,889.0,,False,,
540,Empty,1177338595417542224	,2020-08-13,Invoice,SUD0128,709.5,,False,,
541,Empty,1177392547178662758	,2020-08-13,Invoice,SUD0128,291.0,,False,,
542,Empty,1177416835185204273	,2020-08-13,Invoice,SUD0128,484.5,,False,,
543,Empty,1177431267845561265	,2020-08-13,Invoice,SUD0128,0.0,,False,,
544,Empty,1177535808768849385	,2020-08-20,Invoice,SUD0128,631.36,,False,,
545,Empty,1177568001639343942	,2020-08-14,Invoice,SUD0128,565.0,,False,,
546,Empty,1177665568648708070	,2020-08-14,Invoice,SUD0128,699.0,,False,,
547,Empty,1177681955971090668	,2020-08-13,Invoice,SUD0128,484.5,,False,,
548,Empty,1177719936906471261	,2020-08-14,Invoice,SUD0128,0.0,,False,,
549,Empty,1177734624010093859	,2020-08-14,Invoice,SUD0128,709.5,,False,,
550,Empty,1177771523842187183	,2020-08-14,Invoice,SUD0128,0.0,,False,,
551,Empty,1177824897733284958	,2020-08-14,Invoice,SUD0128,769.5,,False,,
552,Empty,1177837216533904218	,2020-08-14,Invoice,SUD0128,739.0,,False,,
553,Empty,1177919169399304872	,2020-08-14,Invoice,SUD0128,699.0,,False,,
554,Empty,1177925731215409864	,2020-08-14,Invoice,SUD0128,719.6,,False,,
555,Empty,1177965122415416148	,2020-08-14,Invoice,SUD0128,555.97,,False,,
556,Empty,1178014242594956960	,2020-08-14,Invoice,SUD0128,0.0,,False,,
557,Empty,1178043491368325568	,2020-08-14,Invoice,SUD0128,0.0,,False,,
558,Empty,1178083042247342521	,2020-08-14,Invoice,SUD0128,709.5,,False,,
559,Empty,1178085024973836585	,2020-08-14,Invoice,SUD0128,270.1,,False,,
560,Empty,1178119328806894118	,2020-08-14,Invoice,SUD0128,949.0,,False,,
561,Empty,1178222369275217861	,2020-08-14,Invoice,SUD0128,149.0,,False,,
562,Empty,1178253123513456716	,2020-08-14,Invoice,SUD0128,179.0,,False,,
563,Empty,1178254755164399435	,2020-08-14,Invoice,SUD0128,769.0,,False,,
564,Empty,1178263233411813625	,2020-08-14,Invoice,SUD0128,709.5,,False,,
565,Empty,1178276291534696468	,2020-08-14,Invoice,SUD0128,1097.1,,False,,
566,Empty,1178300450795231774	,2020-08-14,Invoice,SUD0128,709.5,,False,,
567,Empty,1178445059589082654	,2020-08-14,Invoice,SUD0128,204.5,,False,,
568,Empty,1178549250792163346	,2020-08-14,Invoice,SUD0128,989.0,,False,,
569,Empty,1178580898795351161	,2020-08-14,Invoice,SUD0128,789.0,,False,,
570,Empty,1178590083482953616	,2020-08-14,Invoice,SUD0128,1090.0,,False,,
571,Empty,1178606945704450863	,2020-08-14,Invoice,SUD0128,709.5,,False,,
572,Empty,1178656097942807417	,2020-08-14,Invoice,SUD0128,709.5,,False,,
573,Empty,1178661922063874087	,2020-08-14,Invoice,SUD0128,709.5,,False,,
574,Empty,1178662115755118623	,2020-08-14,Invoice,SUD0128,1110.0,,False,,
575,Empty,1178691170919197651	,2020-08-14,Invoice,SUD0128,669.0,,False,,
576,Empty,1178698946877849327	,2020-08-14,Invoice,SUD0128,1459.15,,False,,
577,Empty,1178747136821026220	,2020-08-15,Invoice,SUD0128,972.64,,False,,
578,Empty,1178752290120131732	,2020-08-14,Invoice,SUD0128,709.5,,False,,
579,Empty,1178764866467990739	,2020-08-14,Invoice,SUD0128,312.72,,False,,
580,Empty,1178786051766453348	,2020-08-14,Invoice,SUD0128,709.5,,False,,
581,Empty,1178838497750237288	,2020-08-14,Invoice,SUD0128,0.0,,False,,
582,Empty,1178891427605273830	,2020-08-14,Invoice,SUD0128,484.5,,False,,
583,Empty,1178898627433126633	,2020-08-16,Invoice,SUD0128,549.46,,False,,
584,Empty,1178968449917300571	,2020-08-14,Invoice,SUD0128,0.0,,False,,
585,Empty,1178986176710235932	,2020-08-15,Invoice,SUD0128,565.0,,False,,
586,Empty,1179050016111052756	,2020-08-15,Invoice,SUD0128,536.29,,False,,
587,Empty,1179053699749053664	,2020-08-14,Invoice,SUD0128,319.0,,False,,
588,Empty,1179104163856350862	,2020-08-14,Invoice,SUD0128,769.0,,False,,
589,Empty,1179108802106058017	,2020-08-14,Invoice,SUD0128,709.5,,False,,
590,Empty,1179128001303106945	,2020-08-14,Invoice,SUD0128,1529.0,,False,,
591,Empty,1179136099220866546	,2020-08-14,Invoice,SUD0128,598.63,,False,,
592,Empty,1179188832701252579	,2020-08-15,Invoice,SUD0128,794.1,,False,,
593,Empty,1179267712069454438	,2020-08-15,Invoice,SUD0128,565.0,,False,,
594,Empty,1179339776638236322	,2020-08-15,Invoice,SUD0128,709.5,,False,,
595,Empty,1179363936479344824	,2020-08-15,Invoice,SUD0128,789.0,,False,,
596,Empty,1179367330781415593	,2020-08-15,Invoice,SUD0128,0.0,,False,,
597,Empty,1179391779882829213	,2020-08-14,Invoice,SUD0128,0.0,,False,,
598,Empty,1179434242587338039	,2020-08-16,Invoice,SUD0128,199.0,,False,,
599,Empty,1179436866077053294	,2020-08-15,Invoice,SUD0128,0.0,,False,,
600,Empty,1179473857689058281	,2020-08-15,Invoice,SUD0128,0.0,,False,,
601,Empty,1179476513106058281	,2020-08-16,Invoice,SUD0128,0.0,,False,,
602,Empty,1179520643622989168	,2020-08-14,Invoice,SUD0128,204.5,,False,,
603,Empty,1179553858092855260	,2020-08-15,Invoice,SUD0128,0.0,,False,,
604,Empty,1179599840120793342	,2020-08-15,Invoice,SUD0128,949.5,,False,,
605,Empty,1179634337614384234	,2020-08-15,Invoice,SUD0128,0.0,,False,,
606,Empty,1179645697485682569	,2020-08-15,Invoice,SUD0128,1380.82,,False,,
607,Empty,1179652322100240480	,2020-08-15,Invoice,SUD0128,989.0,,False,,
608,Empty,1179674947781580441	,2020-08-15,Invoice,SUD0128,585.0,,False,,
609,Empty,1179677953027806017	,2020-08-15,Invoice,SUD0128,560.07,,False,,
610,Empty,1179717634227778760	,2020-08-15,Invoice,SUD0128,0.0,,False,,
611,Empty,1179752737148433781	,2020-08-15,Invoice,SUD0128,126.32,,False,,
612,Empty,1179786753250224513	,2020-08-15,Invoice,SUD0128,699.0,,False,,
613,Empty,1179807331724689930	,2020-08-15,Invoice,SUD0128,484.5,,False,,
614,Empty,1180005154762349308	,2020-08-15,Invoice,SUD0128,689.0,,False,,
